datetime,temperature,humidity,window_status
2025-09-28 15:04:14,20.40,68.30,closed
2025-09-28 15:04:18,20.40,68.30,closed
2025-09-28 15:04:18,20.40,68.30,closed
2025-09-28 15:04:22,20.40,68.20,closed
2025-09-28 15:04:22,20.40,68.20,closed
2025-09-28 15:04:26,20.40,68.20,closed
2025-09-28 15:04:26,20.40,68.20,closed
2025-09-28 15:04:30,20.40,68.10,closed
2025-09-28 15:04:30,20.40,68.00,closed
2025-09-28 15:04:34,20.40,68.00,closed
2025-09-28 15:04:34,20.40,68.10,closed
2025-09-28 15:04:38,20.40,68.00,closed
2025-09-28 15:04:38,20.40,68.00,closed
2025-09-28 15:04:42,20.40,68.10,closed
2025-09-28 15:04:42,20.40,67.90,closed
2025-09-28 15:04:46,20.40,68.00,closed
2025-09-28 15:04:46,20.40,68.00,closed
2025-09-28 15:04:50,20.40,68.00,closed
2025-09-28 15:04:50,20.40,68.10,closed
2025-09-28 15:04:54,20.40,68.10,closed
2025-09-28 15:04:54,20.40,68.10,closed
2025-09-28 15:04:58,20.40,68.10,closed
2025-09-28 15:04:58,20.40,68.10,closed
2025-09-28 15:05:02,20.40,68.10,closed
2025-09-28 15:05:02,20.40,68.10,closed
2025-09-28 15:05:06,20.40,68.10,closed
2025-09-28 15:05:06,20.40,68.10,closed
2025-09-28 15:05:10,20.40,68.10,closed
2025-09-28 15:05:10,20.40,68.10,closed
2025-09-28 15:05:14,20.40,68.20,closed
2025-09-28 15:05:14,20.40,68.10,closed
2025-09-28 15:05:18,20.40,68.20,closed
2025-09-28 15:05:18,20.40,68.10,closed
2025-09-28 15:05:22,20.40,68.10,closed
2025-09-28 15:05:22,20.40,68.10,closed
2025-09-28 15:05:26,20.40,68.00,closed
2025-09-28 15:05:26,20.40,68.00,closed
2025-09-28 15:05:30,20.40,68.10,closed
2025-09-28 15:05:30,20.40,68.00,closed
2025-09-28 15:05:34,20.40,68.00,closed
2025-09-28 15:05:34,20.40,68.00,closed
2025-09-28 15:05:38,20.40,67.90,closed
2025-09-28 15:05:38,20.40,67.90,closed
2025-09-28 15:05:42,20.40,67.90,closed
2025-09-28 15:05:42,20.40,67.80,closed
2025-09-28 15:05:46,20.40,67.80,closed
2025-09-28 15:05:46,20.40,67.80,closed
2025-09-28 15:05:50,20.40,67.80,closed
2025-09-28 15:05:50,20.40,67.80,closed
2025-09-28 15:05:54,20.40,67.80,closed
2025-09-28 15:05:54,20.40,67.70,closed
2025-09-28 15:05:58,20.40,67.80,closed
2025-09-28 15:05:58,20.40,67.80,closed
2025-09-28 15:06:04,20.40,67.90,closed
2025-09-28 15:06:04,20.40,67.90,closed
2025-09-28 15:06:04,20.40,68.00,closed
2025-09-28 15:06:08,20.40,67.90,closed
2025-09-28 15:06:08,20.40,67.90,closed
2025-09-28 15:06:12,20.40,68.00,closed
2025-09-28 15:06:12,20.40,68.00,closed
2025-09-28 15:06:16,20.40,68.00,closed
2025-09-28 15:06:16,20.40,68.00,closed
2025-09-28 15:06:20,20.40,68.10,closed
2025-09-28 15:06:20,20.40,68.00,closed
2025-09-28 15:06:24,20.40,68.00,closed
2025-09-28 15:06:24,20.40,68.00,closed
2025-09-28 15:06:28,20.40,68.10,closed
2025-09-28 15:06:28,20.40,68.00,closed
2025-09-28 15:06:32,20.40,68.00,closed
2025-09-28 15:06:32,20.40,68.00,closed
2025-09-28 15:06:36,20.40,68.20,closed
2025-09-28 15:06:36,20.40,67.90,closed
2025-09-28 15:06:41,20.40,68.00,closed
2025-09-28 15:06:41,20.40,67.90,closed
2025-09-28 15:06:45,20.40,67.90,closed
2025-09-28 15:06:45,20.40,67.90,closed
2025-09-28 15:06:49,20.40,67.90,closed
2025-09-28 15:06:49,20.40,67.80,closed
2025-09-28 15:06:53,20.40,67.80,closed
2025-09-28 15:06:53,20.40,67.80,closed
2025-09-28 15:06:57,20.40,68.00,closed
2025-09-28 15:06:57,20.40,67.90,closed
2025-09-28 15:07:01,20.40,67.90,closed
2025-09-28 15:07:01,20.40,67.90,closed
2025-09-28 15:07:05,20.40,67.80,closed
2025-09-28 15:07:05,20.40,67.70,closed
2025-09-28 15:07:09,20.40,67.60,closed
2025-09-28 15:07:09,20.40,67.60,closed
2025-09-28 15:07:13,20.40,67.50,closed
2025-09-28 15:07:13,20.40,67.50,closed
2025-09-28 15:07:17,20.40,67.40,closed
2025-09-28 15:07:17,20.40,67.40,closed
2025-09-28 15:07:21,20.40,67.30,closed
2025-09-28 15:07:21,20.40,67.30,closed
2025-09-28 15:07:25,20.40,67.30,closed
2025-09-28 15:07:25,20.40,67.20,closed
2025-09-28 15:07:29,20.40,67.20,closed
2025-09-28 15:07:29,20.40,67.20,closed
2025-09-28 15:07:33,20.40,67.20,closed
2025-09-28 15:07:33,20.40,67.20,closed
